"","DGUID","ALT_GEO_CODE","GEO_LEVEL","DATA_QUALITY_FLAG","CHARACTERISTIC_ID","Language","C1_COUNT_TOTAL","C10_RATE_TOTAL","Languages"
"291","2021S051235390677",35390677,"Dissemination area",0,945,"Nepali",200,7,"Nepali"
"292","2021S051235390678",35390678,"Dissemination area",0,837,"Assyrian Neo-Aramaic",30,2.4,"Assyrian Neo-Aramaic"
"293","2021S051235390679",35390679,"Dissemination area",10,971,"Spanish",60,5.6,"Spanish"
"294","2021S051235390680",35390680,"Dissemination area",0,835,"Arabic",100,6.5,"Arabic"
"295","2021S051235390681",35390681,"Dissemination area",0,837,"Assyrian Neo-Aramaic",240,8.8,"Assyrian Neo-Aramaic"
"296","2021S051235390682",35390682,"Dissemination area",0,940,"Hindi",30,2.6,"Hindi"
"297","2021S051235390683",35390683,"Dissemination area",0,971,"Spanish",30,3.4,"Spanish"
"298","2021S051235390684",35390684,"Dissemination area",0,835,"Arabic",10,1.1,"Arabic"
"299","2021S051235390685",35390685,"Dissemination area",0,835,"Arabic",75,5.3,"Arabic"
"300","2021S051235390688",35390688,"Dissemination area",0,835,"Arabic",120,9.6,"Arabic"
"301","2021S051235390689",35390689,"Dissemination area",0,835,"Arabic",90,5.1,"Arabic"
"302","2021S051235390690",35390690,"Dissemination area",0,971,"Spanish",70,4.3,"Spanish"
"303","2021S051235390691",35390691,"Dissemination area",0,971,"Spanish",90,7.9,"Spanish"
"304","2021S051235390692",35390692,"Dissemination area",0,971,"Spanish",75,6.4,"Spanish"
"305","2021S051235390693",35390693,"Dissemination area",0,835,"Arabic",95,8.1,"Arabic"
"306","2021S051235390694",35390694,"Dissemination area",0,971,"Spanish",100,7.6,"Spanish"
"307","2021S051235390696",35390696,"Dissemination area",0,971,"Spanish",405,9.7,"Spanish"
"308","2021S051235390697",35390697,"Dissemination area",0,1014,"Mandarin",15,3.8,"Mandarin"
"309","2021S051235390698",35390698,"Dissemination area",0,835,"Arabic",20,2.3,"Arabic"
"310","2021S051235390699",35390699,"Dissemination area",0,1014,"Mandarin",25,6,"Mandarin"
"311","2021S051235390700",35390700,"Dissemination area",0,1014,"Mandarin",25,4.6,"Mandarin"
"312","2021S051235390702",35390702,"Dissemination area",0,897,"Polish",60,6,"Polish"
"313","2021S051235390703",35390703,"Dissemination area",0,971,"Spanish",25,4,"Spanish"
"314","2021S051235390706",35390706,"Dissemination area",0,1044,"Hungarian",5,0.7,"Hungarian"
"315","2021S051235390707",35390707,"Dissemination area",0,1014,"Mandarin",55,5.5,"Mandarin"
"316","2021S051235390708",35390708,"Dissemination area",0,1014,"Mandarin",35,5,"Mandarin"
"317","2021S051235390709",35390709,"Dissemination area",0,847,"Vietnamese",25,1.9,"Vietnamese"
"318","2021S051235390711",35390711,"Dissemination area",0,969,"Portuguese",20,3.7,"Portuguese"
"319","2021S051235390727",35390727,"Dissemination area",0,1014,"Mandarin",565,3.7,"Mandarin"
"320","2021S051235390728",35390728,"Dissemination area",0,1014,"Mandarin",255,5.8,"Mandarin"
"321","2021S051235390729",35390729,"Dissemination area",0,1014,"Mandarin",55,6,"Mandarin"
"322","2021S051235390730",35390730,"Dissemination area",0,975,"Korean",25,3.3,"Korean"
"323","2021S051235390745",35390745,"Dissemination area",0,953,"Urdu",15,1.7,"Urdu"
"324","2021S051235390746",35390746,"Dissemination area",0,835,"Arabic",265,4.4,"Arabic"
"325","2021S051235390838",35390838,"Dissemination area",0,971,"Spanish",15,2.1,"Spanish"
"326","2021S051235390839",35390839,"Dissemination area",0,971,"Spanish",20,3.3,"Spanish"
"327","2021S051235390841",35390841,"Dissemination area",0,971,"Spanish",20,3.5,"Spanish"
"328","2021S051235390842",35390842,"Dissemination area",0,949,"Punjabi (Panjabi)",155,4.6,"Punjabi (Panjabi)"
"329","2021S051235390843",35390843,"Dissemination area",0,949,"Punjabi (Panjabi)",280,13.1,"Punjabi (Panjabi)"
"330","2021S051235390844",35390844,"Dissemination area",0,949,"Punjabi (Panjabi)",25,3,"Punjabi (Panjabi)"
"331","2021S051235390845",35390845,"Dissemination area",0,971,"Spanish",50,2.9,"Spanish"
"332","2021S051235390847",35390847,"Dissemination area",0,971,"Spanish",15,3,"Spanish"
"333","2021S051235390848",35390848,"Dissemination area",0,969,"Portuguese",10,2.4,"Portuguese"
"334","2021S051235390849",35390849,"Dissemination area",0,897,"Polish",15,3.1,"Polish"
"335","2021S051235390851",35390851,"Dissemination area",0,897,"Polish",15,2.9,"Polish"
"336","2021S051235390852",35390852,"Dissemination area",0,969,"Portuguese",10,2.4,"Portuguese"
"337","2021S051235390853",35390853,"Dissemination area",0,969,"Portuguese",25,4.6,"Portuguese"
"338","2021S051235390854",35390854,"Dissemination area",0,971,"Spanish",25,6.1,"Spanish"
"339","2021S051235390855",35390855,"Dissemination area",0,897,"Polish",20,2.5,"Polish"
"340","2021S051235390856",35390856,"Dissemination area",0,865,"Tagalog (Pilipino, Filipino)",10,3,"Tagalog (Pilipino, Filipino)"
"341","2021S051235390859",35390859,"Dissemination area",0,847,"Vietnamese",10,2.2,"Vietnamese"
"342","2021S051235390860",35390860,"Dissemination area",0,971,"Spanish",10,1.7,"Spanish"
"343","2021S051235390890",35390890,"Dissemination area",0,969,"Portuguese",5,0.7,"Portuguese"
"344","2021S051235390891",35390891,"Dissemination area",0,971,"Spanish",10,2.2,"Spanish"
"345","2021S051235390892",35390892,"Dissemination area",0,835,"Arabic",20,2.7,"Arabic"
"346","2021S051235390893",35390893,"Dissemination area",0,835,"Arabic",30,3.1,"Arabic"
"347","2021S051235390894",35390894,"Dissemination area",9,835,"Arabic",10,3.4,"Arabic"
"348","2021S051235390897",35390897,"Dissemination area",0,971,"Spanish",15,2,"Spanish"
"349","2021S051235390898",35390898,"Dissemination area",0,835,"Arabic",30,2.4,"Arabic"
"350","2021S051235390900",35390900,"Dissemination area",0,835,"Arabic",15,1.4,"Arabic"
"351","2021S051235390902",35390902,"Dissemination area",0,835,"Arabic",200,5,"Arabic"
"352","2021S051235390904",35390904,"Dissemination area",0,1014,"Mandarin",40,6.1,"Mandarin"
"353","2021S051235390905",35390905,"Dissemination area",0,1014,"Mandarin",25,4.5,"Mandarin"
"354","2021S051235390906",35390906,"Dissemination area",0,1014,"Mandarin",10,2.2,"Mandarin"
"355","2021S051235390907",35390907,"Dissemination area",0,971,"Spanish",20,1.8,"Spanish"
"356","2021S051235390908",35390908,"Dissemination area",0,835,"Arabic",10,3.3,"Arabic"
"357","2021S051235390910",35390910,"Dissemination area",0,900,"Serbo-Croatian",10,1.1,"Serbo-Croatian"
"358","2021S051235390911",35390911,"Dissemination area",0,835,"Arabic",20,2,"Arabic"
"359","2021S051235390913",35390913,"Dissemination area",0,835,"Arabic",20,3.4,"Arabic"
"360","2021S051235390914",35390914,"Dissemination area",0,835,"Arabic",85,9.9,"Arabic"
"361","2021S051235390915",35390915,"Dissemination area",0,835,"Arabic",65,8,"Arabic"
"362","2021S051235390916",35390916,"Dissemination area",0,835,"Arabic",55,6.2,"Arabic"
"363","2021S051235390917",35390917,"Dissemination area",0,835,"Arabic",110,11.4,"Arabic"
"364","2021S051235390918",35390918,"Dissemination area",0,835,"Arabic",95,8.4,"Arabic"
"365","2021S051235390919",35390919,"Dissemination area",0,835,"Arabic",145,34.9,"Arabic"
"366","2021S051235390920",35390920,"Dissemination area",0,835,"Arabic",65,18.6,"Arabic"
"367","2021S051235390921",35390921,"Dissemination area",0,835,"Arabic",205,18.8,"Arabic"
"368","2021S051235390922",35390922,"Dissemination area",0,835,"Arabic",115,14.9,"Arabic"
"369","2021S051235390923",35390923,"Dissemination area",0,1014,"Mandarin",45,4.6,"Mandarin"
"370","2021S051235390924",35390924,"Dissemination area",0,975,"Korean",45,3.7,"Korean"
"371","2021S051235390925",35390925,"Dissemination area",0,1014,"Mandarin",120,12.6,"Mandarin"
"372","2021S051235390926",35390926,"Dissemination area",0,1014,"Mandarin",55,6.5,"Mandarin"
"373","2021S051235390927",35390927,"Dissemination area",0,975,"Korean",135,4.3,"Korean"
"374","2021S051235390928",35390928,"Dissemination area",0,878,"Malayalam",240,11.1,"Malayalam"
"375","2021S051235390929",35390929,"Dissemination area",0,945,"Nepali",95,7.4,"Nepali"
"376","2021S051235390931",35390931,"Dissemination area",0,847,"Vietnamese",20,4.6,"Vietnamese"
"377","2021S051235390932",35390932,"Dissemination area",0,847,"Vietnamese",15,3,"Vietnamese"
"378","2021S051235390933",35390933,"Dissemination area",0,898,"Russian",15,2.3,"Russian"
"379","2021S051235390934",35390934,"Dissemination area",0,878,"Malayalam",35,2.9,"Malayalam"
"380","2021S051235390936",35390936,"Dissemination area",0,975,"Korean",10,1.5,"Korean"
"381","2021S051235390937",35390937,"Dissemination area",0,975,"Korean",20,3.3,"Korean"
"382","2021S051235390938",35390938,"Dissemination area",0,969,"Portuguese",25,1.2,"Portuguese"
"383","2021S051235390940",35390940,"Dissemination area",0,971,"Spanish",5,0.8,"Spanish"
"384","2021S051235390942",35390942,"Dissemination area",0,835,"Arabic",185,6.4,"Arabic"
"385","2021S051235390943",35390943,"Dissemination area",0,1014,"Mandarin",290,9.1,"Mandarin"
"386","2021S051235390945",35390945,"Dissemination area",0,1014,"Mandarin",65,11.7,"Mandarin"
"387","2021S051235390946",35390946,"Dissemination area",0,1014,"Mandarin",260,10.2,"Mandarin"
"388","2021S051235390947",35390947,"Dissemination area",0,835,"Arabic",70,9,"Arabic"
"389","2021S051235390948",35390948,"Dissemination area",0,975,"Korean",35,6.4,"Korean"
"390","2021S051235390950",35390950,"Dissemination area",0,837,"Assyrian Neo-Aramaic",15,5,"Assyrian Neo-Aramaic"
"391","2021S051235390951",35390951,"Dissemination area",0,975,"Korean",55,4.5,"Korean"
"392","2021S051235390952",35390952,"Dissemination area",0,1014,"Mandarin",25,5.2,"Mandarin"
"393","2021S051235390953",35390953,"Dissemination area",0,1014,"Mandarin",30,3.5,"Mandarin"
"394","2021S051235390011",35390011,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"395","2021S051235390012",35390012,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"396","2021S051235390026",35390026,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"397","2021S051235390040",35390040,"Dissemination area",10,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"398","2021S051235390041",35390041,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"399","2021S051235390048",35390048,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"400","2021S051235390053",35390053,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"401","2021S051235390066",35390066,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"402","2021S051235390069",35390069,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"403","2021S051235390120",35390120,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"404","2021S051235390124",35390124,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"405","2021S051235390125",35390125,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"406","2021S051235390126",35390126,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"407","2021S051235390132",35390132,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"408","2021S051235390133",35390133,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"409","2021S051235390134",35390134,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"410","2021S051235390135",35390135,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"411","2021S051235390136",35390136,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"412","2021S051235390138",35390138,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"413","2021S051235390182",35390182,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"414","2021S051235390206",35390206,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"415","2021S051235390245",35390245,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"416","2021S051235390247",35390247,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"417","2021S051235390248",35390248,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"418","2021S051235390305",35390305,"Dissemination area",909,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"419","2021S051235390311",35390311,"Dissemination area",10,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"420","2021S051235390329",35390329,"Dissemination area",1010,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"421","2021S051235390396",35390396,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"422","2021S051235390401",35390401,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"423","2021S051235390402",35390402,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"424","2021S051235390408",35390408,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"425","2021S051235390415",35390415,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"426","2021S051235390416",35390416,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"427","2021S051235390418",35390418,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"428","2021S051235390421",35390421,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"429","2021S051235390429",35390429,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"430","2021S051235390435",35390435,"Dissemination area",909,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"431","2021S051235390440",35390440,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"432","2021S051235390444",35390444,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"433","2021S051235390448",35390448,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"434","2021S051235390449",35390449,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"435","2021S051235390451",35390451,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"436","2021S051235390455",35390455,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"437","2021S051235390456",35390456,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"438","2021S051235390457",35390457,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"439","2021S051235390462",35390462,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"440","2021S051235390465",35390465,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"441","2021S051235390466",35390466,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"442","2021S051235390544",35390544,"Dissemination area",10,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"443","2021S051235390581",35390581,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"444","2021S051235390586",35390586,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"445","2021S051235390587",35390587,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"446","2021S051235390588",35390588,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"447","2021S051235390590",35390590,"Dissemination area",909,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"448","2021S051235390620",35390620,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"449","2021S051235390624",35390624,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"450","2021S051235390625",35390625,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"451","2021S051235390658",35390658,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"452","2021S051235390704",35390704,"Dissemination area",4999,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"453","2021S051235390731",35390731,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"454","2021S051235390889",35390889,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"455","2021S051235390895",35390895,"Dissemination area",9,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"456","2021S051235390896",35390896,"Dissemination area",909,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"457","2021S051235390935",35390935,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"458","2021S051235390941",35390941,"Dissemination area",0,729,"No non-English/French Speakers",0,0,"No non-English/French Speakers"
"459","2021S051235390010",35390010,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,1.8,"Tagalog (Pilipino, Filipino)//Iranian Persian"
"460","2021S051235390013",35390013,"Dissemination area",0,970,"Tie (Hover to See Languages)",5,0.8,"Romanian//Spanish"
"461","2021S051235390035",35390035,"Dissemination area",1010,932,"Tie (Hover to See Languages)",10,2.3,"Swedish//Hindi"
"462","2021S051235390046",35390046,"Dissemination area",0,878,"Tie (Hover to See Languages)",5,0.8,"Malayalam//Russian//Portuguese//Spanish"
"463","2021S051235390051",35390051,"Dissemination area",0,969,"Tie (Hover to See Languages)",5,1,"Portuguese//Spanish"
"464","2021S051235390057",35390057,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1.5,"Vietnamese//Portuguese"
"465","2021S051235390058",35390058,"Dissemination area",0,971,"Tie (Hover to See Languages)",5,1.1,"Spanish//American Sign Language"
"466","2021S051235390061",35390061,"Dissemination area",0,949,"Tie (Hover to See Languages)",10,2.1,"Punjabi (Panjabi)//Spanish"
"467","2021S051235390063",35390063,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,0.8,"Polish//Punjabi (Panjabi)"
"468","2021S051235390067",35390067,"Dissemination area",0,953,"Tie (Hover to See Languages)",10,2.3,"Urdu//Spanish"
"469","2021S051235390070",35390070,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,1.8,"Portuguese//Spanish"
"470","2021S051235390071",35390071,"Dissemination area",0,831,"Tie (Hover to See Languages)",10,1.8,"Somali//Italian//Spanish"
"471","2021S051235390072",35390072,"Dissemination area",0,939,"Tie (Hover to See Languages)",10,1.2,"Gujarati//Portuguese//Korean"
"472","2021S051235390073",35390073,"Dissemination area",0,969,"Tie (Hover to See Languages)",5,1.6,"Portuguese//Spanish"
"473","2021S051235390077",35390077,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,1.9,"Portuguese//Spanish"
"474","2021S051235390087",35390087,"Dissemination area",0,900,"Tie (Hover to See Languages)",5,1.2,"Serbo-Croatian//Croatian//Portuguese//Spanish"
"475","2021S051235390091",35390091,"Dissemination area",0,897,"Tie (Hover to See Languages)",25,2.9,"Polish//Portuguese"
"476","2021S051235390092",35390092,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,2,"Portuguese//Spanish"
"477","2021S051235390097",35390097,"Dissemination area",0,968,"Tie (Hover to See Languages)",10,1.9,"Italian//Portuguese"
"478","2021S051235390100",35390100,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.9,"Polish//Portuguese"
"479","2021S051235390108",35390108,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,2.3,"Arabic//Spanish"
"480","2021S051235390111",35390111,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1,"Vietnamese//Italian//Portuguese//Spanish//Korean"
"481","2021S051235390115",35390115,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.7,"Arabic//Bengali//Portuguese//Spanish"
"482","2021S051235390116",35390116,"Dissemination area",10,847,"Tie (Hover to See Languages)",10,1.8,"Vietnamese//Punjabi (Panjabi)//Portuguese"
"483","2021S051235390123",35390123,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.2,"Arabic//Spanish"
"484","2021S051235390128",35390128,"Dissemination area",0,940,"Tie (Hover to See Languages)",5,0.5,"Hindi//Spanish"
"485","2021S051235390174",35390174,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.5,"Arabic//Portuguese"
"486","2021S051235390177",35390177,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,4,"Arabic//Portuguese"
"487","2021S051235390185",35390185,"Dissemination area",0,968,"Tie (Hover to See Languages)",5,1.7,"Italian//Portuguese"
"488","2021S051235390187",35390187,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.7,"Arabic//Portuguese//Spanish"
"489","2021S051235390194",35390194,"Dissemination area",0,878,"Tie (Hover to See Languages)",5,0.9,"Malayalam//Polish//Italian//Portuguese//Spanish"
"490","2021S051235390197",35390197,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.4,"Arabic//Polish"
"491","2021S051235390199",35390199,"Dissemination area",0,969,"Tie (Hover to See Languages)",5,1.5,"Portuguese//Spanish"
"492","2021S051235390207",35390207,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.3,"Arabic//Spanish//Mandarin"
"493","2021S051235390215",35390215,"Dissemination area",0,968,"Tie (Hover to See Languages)",10,2.6,"Italian//Portuguese"
"494","2021S051235390219",35390219,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.6,"Polish//Italian"
"495","2021S051235390243",35390243,"Dissemination area",0,971,"Tie (Hover to See Languages)",10,1.8,"Spanish//Yue (Cantonese)"
"496","2021S051235390250",35390250,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,2.3,"Arabic//Yue (Cantonese)"
"497","2021S051235390256",35390256,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.7,"Arabic//Assyrian Neo-Aramaic//Romanian//Spanish"
"498","2021S051235390260",35390260,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.8,"Arabic//Spanish"
"499","2021S051235390263",35390263,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.5,"Arabic//Polish//Serbo-Croatian//Serbian//Punjabi (Panjabi)"
"500","2021S051235390265",35390265,"Dissemination area",909,934,"Tie (Hover to See Languages)",5,2,"Greek//Spanish"
"501","2021S051235390273",35390273,"Dissemination area",0,835,"Tie (Hover to See Languages)",35,5.6,"Arabic//Portuguese"
"502","2021S051235390275",35390275,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.5,"Arabic//Greek"
"503","2021S051235390296",35390296,"Dissemination area",0,835,"Tie (Hover to See Languages)",15,1.8,"Arabic//Spanish"
"504","2021S051235390307",35390307,"Dissemination area",0,900,"Tie (Hover to See Languages)",5,1.2,"Serbo-Croatian//Croatian//German"
"505","2021S051235390314",35390314,"Dissemination area",0,934,"Tie (Hover to See Languages)",5,1,"Greek//Kurdish//Italian"
"506","2021S051235390316",35390316,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,0.9,"Arabic//Hindi//Spanish//Korean"
"507","2021S051235390324",35390324,"Dissemination area",1020,897,"Tie (Hover to See Languages)",5,1.1,"Polish//Punjabi (Panjabi)"
"508","2021S051235390326",35390326,"Dissemination area",2010,835,"Tie (Hover to See Languages)",5,0.8,"Arabic//Spanish//Yoruba//Mandarin"
"509","2021S051235390337",35390337,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,1.9,"Russian//Punjabi (Panjabi)"
"510","2021S051235390340",35390340,"Dissemination area",0,835,"Tie (Hover to See Languages)",15,2.8,"Arabic//Mandarin"
"511","2021S051235390344",35390344,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.7,"Arabic//Spanish"
"512","2021S051235390346",35390346,"Dissemination area",0,953,"Tie (Hover to See Languages)",10,2.4,"Urdu//Mandarin"
"513","2021S051235390353",35390353,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.6,"Arabic//Punjabi (Panjabi)"
"514","2021S051235390360",35390360,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.5,"Polish//Spanish"
"515","2021S051235390399",35390399,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.1,"Polish//Mandarin"
"516","2021S051235390409",35390409,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,2.1,"Arabic//Mandarin"
"517","2021S051235390413",35390413,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,0.9,"Arabic//Polish//Mandarin"
"518","2021S051235390414",35390414,"Dissemination area",0,934,"Tie (Hover to See Languages)",5,1,"Greek//Mandarin"
"519","2021S051235390439",35390439,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1.4,"Arabic//Romanian//Spanish//Korean"
"520","2021S051235390441",35390441,"Dissemination area",0,898,"Tie (Hover to See Languages)",10,1.4,"Russian//Mandarin"
"521","2021S051235390452",35390452,"Dissemination area",0,953,"Tie (Hover to See Languages)",5,1.3,"Urdu//Spanish"
"522","2021S051235390463",35390463,"Dissemination area",0,878,"Tie (Hover to See Languages)",5,1.3,"Malayalam//Spanish"
"523","2021S051235390464",35390464,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.2,"Arabic//Serbo-Croatian//Serbian"
"524","2021S051235390539",35390539,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.1,"Arabic//Mandarin"
"525","2021S051235390542",35390542,"Dissemination area",2010,835,"Tie (Hover to See Languages)",15,2.3,"Arabic//Korean"
"526","2021S051235390547",35390547,"Dissemination area",0,969,"Tie (Hover to See Languages)",10,1.3,"Portuguese//Spanish"
"527","2021S051235390554",35390554,"Dissemination area",0,835,"Tie (Hover to See Languages)",10,1,"Arabic//Polish//Gujarati//Spanish"
"528","2021S051235390555",35390555,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,0.8,"Arabic//Tagalog (Pilipino, Filipino)//Hindi//Punjabi (Panjabi)//Spanish"
"529","2021S051235390558",35390558,"Dissemination area",0,900,"Tie (Hover to See Languages)",10,1.7,"Serbo-Croatian//Bosnian//Spanish"
"530","2021S051235390579",35390579,"Dissemination area",0,934,"Tie (Hover to See Languages)",5,0.8,"Greek//Kurdish//Spanish"
"531","2021S051235390580",35390580,"Dissemination area",0,865,"Tie (Hover to See Languages)",15,1.6,"Tagalog (Pilipino, Filipino)//Urdu"
"532","2021S051235390582",35390582,"Dissemination area",0,847,"Tie (Hover to See Languages)",10,1.4,"Vietnamese//Polish//Portuguese"
"533","2021S051235390595",35390595,"Dissemination area",10,847,"Tie (Hover to See Languages)",50,3.9,"Vietnamese//Malayalam"
"534","2021S051235390600",35390600,"Dissemination area",0,837,"Tie (Hover to See Languages)",20,3.5,"Assyrian Neo-Aramaic//Vietnamese"
"535","2021S051235390617",35390617,"Dissemination area",0,969,"Tie (Hover to See Languages)",5,1.7,"Portuguese//Spanish"
"536","2021S051235390621",35390621,"Dissemination area",0,835,"Tie (Hover to See Languages)",20,1.7,"Arabic//Malayalam//Punjabi (Panjabi)"
"537","2021S051235390626",35390626,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1,"Tagalog (Pilipino, Filipino)//Portuguese//Spanish"
"538","2021S051235390630",35390630,"Dissemination area",0,847,"Tie (Hover to See Languages)",15,2.4,"Vietnamese//Spanish"
"539","2021S051235390631",35390631,"Dissemination area",0,923,"Tie (Hover to See Languages)",5,0.9,"Dutch//Hindi//Spanish"
"540","2021S051235390632",35390632,"Dissemination area",0,835,"Tie (Hover to See Languages)",15,3.1,"Arabic//Kurdish"
